"protocol_id","submission_no","brand_id","manufacturer_id","manufacturer_name","brand_name"
53306,229303,215183,13138,"USWM CT, LLC",ADP-A2M4
53327,229342,215229,8536,CYMABAY THERAPEUTICS INC,SELADELPAR
53328,229345,215232,751,REGENERON PHARMACEUTICALS INC,CEMIPLIMAB (REGN2810)
53334,229351,215238,8085,ASTRAZENECA AB,DURVALUMAB (MEDI4736) / OLECLUMAB (MEDI9447)
53345,229416,215302,8943,MEDIMMUNE LIMITED,MEDI8897 (NIRSEVIMAB)
53348,229419,215305,10324,WAVE LIFE SCIENCES UK LTD,WVE-120102
53349,229420,215306,4543,CHILDRENS ONCOLOGY GROUP,BLINCYTO (BLINATUMOMAB)
53350,229421,215307,6209,SANTHERA PHARMACEUTICALS (SWITZERLAND) LIMITED,VAMOROLONE
53358,229448,215335,10410,"QED THERAPEUTICS, INC.",INFIGRATINIB (BGJ398)/ GEMCITABINE/ CISPLATIN
53362,229462,215348,4332,UNIVERSITY OF CALGARY,PROPRANOLOL/IVABRADINE
53366,229464,215353,8132,TESARO INC,DOSTARLIMAB (TSR-042)/NIRAPARIB
53388,229555,215450,28,HOFFMANN-LA ROCHE LIMITED,IPATASERTIB/ PALBOCICLIB/ FULVESTRANT/ TECHNETIUM TC 99M / FLUDEOXYGLUCOSE 18F
53391,229563,215458,3300,MONTREAL NEUROLOGICAL INSTITUTE,CHI-941 (DELTA-9-TETRAHYDROCANNABINOL-CANNABIDIOL) / CHI-936 (DELTA-9-TETRAHYDROCANNABINOL) / CHI-952 (CANNABIDIOL)
53397,229581,215476,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,BACLOFEN
53411,229618,215515,7272,ASTELLAS PHARMA GLOBAL DEVELOPMENT INC,GILTERITINIB (ASP2215)/ CYTARABINE/ FLUDARABINE/ FILGRASTIM
53417,227755,213566,6045,UCB INC,ROZANOLIXIZUMAB
53418,229637,215537,2932,NOVARTIS PHARMACEUTICALS CANADA INC,SPARTALIZUMAB (PDR001) / LXH254 / TRAMETINIB / DABRAFENIB
53433,229654,215552,2932,NOVARTIS PHARMACEUTICALS CANADA INC,REMIBRUTINIB (LOU064)
53436,229688,215587,6987,HAMILTON HEALTH SCIENCES CORPORATION,EDOXABAN
53441,229697,215596,10411,RESTORBIO INC,"DACTOLISIB (RTB101, BEZ235)"
53444,229702,215601,773,"BC CANCER, PART OF THE PROVINCIAL HEALTH SERVICES AUTHORITY","18F-DCFPYL / 68GA-GALLIUM EDOTREOTIDE"
53447,229704,215603,5148,DYAX CORP,"LANADELUMAB [TAK-743 (FORMERLY SHP643, DX-2930)]"
53450,229707,215606,13138,"USWM CT, LLC",ADP-A2M4CD8
53451,229723,215622,5552,LAWSON HEALTH RESEARCH INSTITUTE,BROMFENAC
53469,229793,215693,8638,NRG ONCOLOGY,NIRAPARIB/ TRIPTORELIN/ GOSERELIN/ BUSERELIN/ LEUPROLIDE
53470,229794,215694,6653,UNIVERSITÉ DE SHERBROOKE,"68GA-DOTA-CTATE / 68GA-PSMA-617"
53473,229797,215697,28,HOFFMANN-LA ROCHE LIMITED,TECENTRIQ
53474,229798,215698,3601,ASTRAZENECA CANADA INC,BENRALIZUMAB (MEDI-563)
53475,229799,215699,8638,NRG ONCOLOGY,TECENTRIQ (ATEZOLIZUMAB)
53479,229816,215717,9215,"AEGLEA BIOTHERAPEUTICS, INC","AEB1102 (CO-ARGI-PEG, PEGZILARGINASE) SOLUTION FOR INJECTION"
53490,229839,215739,4404,MCGILL UNIVERSITY HEALTH CENTRE,HUMIRA (ADALIMUMAB)
53491,229840,215740,12225,"TCR2 THERAPEUTICS, INC. (A SUBSIDIARY OF ADAPTIMMUNE THERAPEUTICS PLC)",GAVOCABTAGENE AUTOLEUCEL / YERVOY / OPDIVO / BENDAMUSTINE / CYCLOPHOSPHAMIDE / OXALIPLATIN / FLUDARABINE
53514,229890,215791,10244,THERAVANCE BIOPHARMA IRELAND LIMITED,IZENCITINIB (TD-1473)
53528,229914,215817,7579,GERON CORPORATION,IMETELSTAT (GRN163L)
53531,229941,215844,4091,GLAXOSMITHKLINE INC,BELANTAMAB MAFODOTIN (GSK2857916) / GSK3174998 / FELADILIMAB (GSK3359609) / NIROGACESTAT / DOSTARLIMAB / ISATUXIMAB
53545,229815,215716,2932,NOVARTIS PHARMACEUTICALS CANADA INC,ICENTICAFTOR (QBW251)
53559,230039,215951,7628,MERCK CANADA INC,KEYTRUDA (MK-3475) / CISPLATIN / GEMCITABINE
53568,230064,215976,568,HOSPITAL FOR SICK CHILDREN,METFORMIN
53570,230068,215980,3601,ASTRAZENECA CANADA INC,BENRALIZUMAB (MEDI-563)
53585,229750,215649,981,NOVO NORDISK CANADA INC,CONCIZUMAB
53591,230137,216055,4848,BRISTOL-MYERS SQUIBB CANADA,OPDIVO [NIVOLUMAB (BMS-936558)] / CARBOPLATIN / CISPLATIN / PACLITAXEL / ALIMTA (PEMETREXED DISODIUM)
53592,227498,216060,4848,BRISTOL-MYERS SQUIBB CANADA,"MEZIGDOMIDE (BMS-986348, CC-92480)/ BORTEZOMIB/ DARATUMUMAB/ CARFILZOMIB/ DEXAMETHASONE/ ELOTUZUMAB/ ISATUXIMAB"
53600,230170,216095,4332,UNIVERSITY OF CALGARY,MINOCYCLINE
53604,230176,216101,6454,COLUMBIA UNIVERSITY,APIXABAN / ACETYLSALICYLIC ACID
53609,230181,216107,10155,PFIZER CANADA ULC,BAVENCIO [AVELUMAB (MSB0010718C) / BEMPEGALDESLEUKIN (NKTR-214) / XTANDI (ENZALUTAMIDE) / TALAZOPARIB
53614,230189,216114,10428,"EIDOS THERAPEUTICS, INC.",ACORAMIDIS (AG10)
53618,230226,216155,10433,DR.COURTNEY CASSERLY,FAMPRIDINE
53630,229928,215831,2932,NOVARTIS PHARMACEUTICALS CANADA INC,RTH258 (BROLUCIZUMAB)
53631,230272,216202,8381,TAKEDA DEVELOPMENT CENTER AMERICAS INC,TAK-981 / RITUXIMAB
53647,230349,216285,9772,CRISPR THERAPEUTICS INC,CTX120
53655,230383,216323,1288,VERTEX PHARMACEUTICALS INC,ELEXACAFTOR (VX-445)-TEZACAFTOR-IVACAFTOR / IVACAFTOR
53667,230287,216220,2932,NOVARTIS PHARMACEUTICALS CANADA INC,LNP023
53672,229773,215673,981,NOVO NORDISK CANADA INC,CONCIZUMAB
53695,230489,216432,11426,"VIFOR PHARMA, INC.",PATIROMER (RLY5016S)
53697,230493,216436,28,HOFFMANN-LA ROCHE LIMITED,IPATASERTIB / PACLITAXEL / ATEZOLIZUMAB
53700,230501,216444,8998,MILESTONE PHARMACEUTICALS INC,ETRIPAMIL (MSP-2017)
53702,230503,216446,3545,LONDON HEALTH SCIENCES CENTRE,[F-18]-DCFPYL INJECTION (2-93-[1-CARBOXY-5-[18F]FLUORO-PYRIDINE-3-CARBONYL)-AMINO]-PENTYL}-UREIDO)-PENTANEDIOIC ACID
53711,230538,216482,8234,PRINCESS MARGARET CANCER CENTRE,ENASIDENIB (AG-221) / VENETOCLAX
53721,230578,216526,9490,RA PHARMACEUTICALS INC,ZILUCOPLAN (RA101495)
53723,230579,216527,6045,UCB INC,ZILUCOPLAN (RA101495)
53732,230609,216558,5964,BRITISH COLUMBIA CHILDRENS HOSPITAL,HYPERPOLARIZED XENON-129
53747,230652,216606,6763,GILEAD SCIENCES CANADA INC,GS-4875
53769,230748,216703,13032,CROSS CANCER INSTITUTE - CANCER CARE ALBERTA,"68GA-HA-DOTATATE (GALLIUM-68 HIGH AFFINITY-DOTATATE; 68GA-DOTA-3-IODO-TYR(3)-OCTREOTATE"
53776,230766,216721,4091,GLAXOSMITHKLINE INC,GSK3196165 (OTILIMAB)
53779,230784,216739,28,HOFFMANN-LA ROCHE LIMITED,IDASANUTLIN (RO5503781) / VENETOCLAX (RO5537382) / CYTARABINE / TOPOTECAN /  FLUDARABINE / CYCLOPHOSPHAMIDE
53787,230798,216755,6206,DAIICHI SANKYO INC,QUIZARTINIB
53800,230851,216815,8998,MILESTONE PHARMACEUTICALS INC,ETRIPAMIL (MSP-2017)
53802,230857,216821,10155,PFIZER CANADA ULC,CRISABOROLE
53803,230859,216823,7679,SUNNYBROOK RESEARCH INSTITUTE,PERFLUTREN
53806,230862,216826,7679,SUNNYBROOK RESEARCH INSTITUTE,PERFLUTREN
53808,230863,216827,7799,DR NAVEEN POONAI,KETAMINE/ DEXMEDETOMIDINE
53811,230865,216829,4877,EISAI INC,E7766
53813,230872,216841,10448,ADC THERAPEUTICS SA,CAMIDANLUMAB TESIRINE (ADCT-301)
53814,230874,216843,10155,PFIZER CANADA ULC,FIDANACOGENE ELAPARVOVEC (PF-06838435)
53819,230923,216895,7105,CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,INDOCYANINE GREEN
53820,230924,216896,6987,HAMILTON HEALTH SCIENCES CORPORATION,VANCOMYCIN/LACTOBACILLUS RHAMNOSUS
53829,230954,216926,4332,UNIVERSITY OF CALGARY,CYCLOSERINE
53833,230852,216816,2932,NOVARTIS PHARMACEUTICALS CANADA INC,RUXOLITINIB (INC424) / SIREMADLIN (HDM201) / SABATOLIMAB (MBG453) / CRIZANLIZUMAB (SEG101) / LTT462 / NIS793
53835,230964,216936,9775,IDORSIA PHARMACEUTICALS LTD,APROCITENTAN (ACT-132577)
53839,230985,216957,11490,DR. ANCA PRICA,LENALIDOMIDE/ POMALIDOMIDE
53844,231000,216972,4848,BRISTOL-MYERS SQUIBB CANADA,OPDIVO (NIVOLUMAB) & YERVOY (IPILIMUMAB)
53849,230997,216969,9422,JAZZ PHARMACEUTICALS IRELAND LIMITED,ZW25 INJECTION / IBRANCE / FULVESTRAN
53850,231028,217001,4848,BRISTOL-MYERS SQUIBB CANADA,BMS-986258 / OPDIVO (NIVOLUMAB) / ENHANZE (RHUPH20)
53854,231057,217029,7516,JANSSEN INC,JNJ-53718678
53859,231075,217047,12826,OCTANE BIOTHERAPEUTICS INC.,NOVOCART 3D
53871,231141,217115,10455,HINOVA PHARMACEUTICALS INC,HC-1119 / ENZALUTAMIDE
53875,231147,217121,7628,MERCK CANADA INC,OLAPARIB (MK-7339) / KEYTRUDA (PEMRBOLIZUMAB) / TECHNETIUM TC 99M
53877,231150,217124,4848,BRISTOL-MYERS SQUIBB CANADA,OPDIVO (NIVOLUMAB) / YERVOY (IPILIMUMAB)
53881,231169,217138,6321,BIOCRYST PHARMACEUTICALS INC,BCX9930
53894,231243,217214,9302,ESTETRA SPRL,ESTETROL
53903,231258,217231,4848,BRISTOL-MYERS SQUIBB CANADA,OPDIVO [NIVOLUMAB (BMS-936558)] / ABEMACICLIB / PALBOCICLIB / ANASTROZOLE
53908,231261,217234,10460,BIOLINERX LTD,BL-8040
53918,231311,217291,2008,ST MICHAELS HOSPITAL,TACROLIMUS
53921,231335,217317,28,HOFFMANN-LA ROCHE LIMITED,TECENTRIQ (ATEZOLIZUMAB) / AVASTIN (BEVACIZUMAB) / FLUDEOXYGLUCOSE 18F /ULTRA-TECHKOW DTE (SODIUM PERTECHNETATE TC-99M)
53925,231338,217321,10461,DR PAVANI CHALASANI,PALBOCICLIB
53931,231371,217354,5964,BRITISH COLUMBIA CHILDRENS HOSPITAL,SIROLIMUS
53942,230966,216938,10465,EVELO BIOSCIENCES INC,"EDP1503, PEMBROLIZUMAB"
53951,231427,217418,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,NITRIC OXIDE
53953,231429,217420,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,NITRIC OXIDE
53969,231470,217463,10467,BOSTON PHARMACEUTICALS INC,BOS-356
53987,231509,217502,4332,UNIVERSITY OF CALGARY,TNKASE (TENECTEPLASE)
53989,231511,217504,728,MCGILL UNIVERSITY,PRAMLINTIDE
53995,231535,217529,7628,MERCK CANADA INC,OLAPARIB (MK-7339) / KEYTRUDA (PEMBROLIZUMAB) / CARBOPLATIN / GEMCITABINE
53996,231541,217535,488,ELI LILLY CANADA INC,LY3462817
53997,231542,217536,4848,BRISTOL-MYERS SQUIBB CANADA,NIVOLUMAB (BMS-936558)
53999,231559,217554,4034,ROBARTS RESEARCH INSTITUTE,HYPERPOLARIZED XENON-129
54010,231600,217601,10287,ABIVAX SA,ABX464
54016,231610,217612,28,HOFFMANN-LA ROCHE LIMITED,HEMLIBRA® [EMICIZUMAB (RO5534262)]
54019,231631,217633,10244,THERAVANCE BIOPHARMA IRELAND LIMITED,TD-1473
54020,231633,217635,10474,BRISTOL-MYERS SQUIBB COMPANY,DEUCRAVACITINIB (BMS-986165)
54021,231642,217644,10916,"9 METERS BIOPHARMA, INC.",LARAZOTIDE
54028,231482,217475,2932,NOVARTIS PHARMACEUTICALS CANADA INC,ACZ885 (CANAKINUMAB) / KEYTRUDA (PEMBROLIZUMAB) / GLUCOVISION [18F FLUDEOXYGLUCOSE (18F-FDG)]) / ATLANTISCAN [18F FLUORODEOXYGLUCOSE (18F-FDG)]
54038,231681,217684,4848,BRISTOL-MYERS SQUIBB CANADA,OPDIVO / ONCOTICE
54039,231684,217687,10472,PACIFIC PEDIATRIC NEURO-ONCOLOGY CONSORTIUM,"H3.3K27M PEPTIDE VACCINE, K27M/TT PEPTIDE / HILTONOL (POLY-ICLC) / MONTANIDE ISA-51"
54042,231703,217708,6098,INCYTE CORPORATION,RUXOLITINIB
54044,231706,217711,6098,INCYTE CORPORATION,RUXOLITINIB
54053,231744,217749,12595,"SOBI, INC",PACRITINIB (SB1518)/ RUXOLITINIB/ HYDROXYUREA/ DANAZOL
54059,231752,217757,6987,HAMILTON HEALTH SCIENCES CORPORATION,COLCHICINE
54071,231786,217796,8144,ABBVIE CORPORATION,VENETOCLAX (ABT-199)/ AZACITIDINE
54076,231798,217808,6048,SANOFI-AVENTIS CANADA INC,TOLEBRUTINIB (SAR442168)
54079,231801,217811,158,AMGEN CANADA INC,TALIMOGENE LAHERPAREPVEC (AMG 678) / PEMBROLIZUMAB
54091,231831,217847,2932,NOVARTIS PHARMACEUTICALS CANADA INC,LCZ696 (SACUBITRIL/VALSARTAN)
54097,231851,217868,8085,ASTRAZENECA AB,DURVALUMAB (MEDI4736) / INFLECTRA (INFLIXIMAB FOR INJECTION) / TEVA-MYCOPHENOLATE (MYCOPHENOLATE MOFETIL)
54099,231853,217870,4091,GLAXOSMITHKLINE INC,RECOMBINANT RSV GLYCOPROTEIN F ANTIGEN (RSVPREF3)
54111,231919,217938,8144,ABBVIE CORPORATION,VENETOCLAX (ABT-199) / AZACITIDINE
54112,231924,217943,4848,BRISTOL-MYERS SQUIBB CANADA,OPDIVO / PACLITAXEL / DOXORUBRICIN / EPIRUBRICIN / CYCLOPHOSPHAMIDE / TAMOXIFEN / LETROZOLE / ANASTRAZOLE / EXEMESTANE
54114,231928,217947,4091,GLAXOSMITHKLINE INC,GSK3359609 / KEYTRUDA
54122,231938,217957,4543,CHILDRENS ONCOLOGY GROUP,LAROTRECTINIB
54127,231958,217977,8144,ABBVIE CORPORATION,LINACLOTIDE
54133,231992,218011,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",PEMBROLIZUMAB (MK-3475)
54137,232005,218027,8638,NRG ONCOLOGY,DOCETAXEL
54145,232025,218050,8950,"SAGE THERAPEUTICS, INC",SAGE-217
54147,232027,218052,4091,GLAXOSMITHKLINE INC,GSK2857916
54152,232038,218063,10088,"APELLIS PHARMACEUTICALS, INC",PEGCETACOPLAN (APL-2)
54155,232061,218086,32,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,NINTEDANIB (BIBF 1120 ES)
54159,232074,218100,6987,HAMILTON HEALTH SCIENCES CORPORATION,RIVAROXABAN
54178,232123,218149,10490,HIGHTIDE BIOPHARMA PROPRIETARY LIMITED,HTD1801 (BERBERINE URSODEOXYCHOLATE)
54181,232139,218167,4544,ALEXION PHARMACEUTICALS INC,ALXN1210
54191,232171,218200,10631,MUNDIPHARMA RESEARCH LIMITED,REZAFUNGIN (CD101)
54197,232178,218206,9528,TURNING POINT THERAPEUTICS INC,"REPOTRECTINIB (TPX-0005, BMS-986472) / FLUDEOXYGLUCOSE 18F"
54199,232181,218209,9823,"MERSANA THERAPEUTICS, INC",XMT-1536
54211,232215,218243,9032,JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH,HUMIRA (ADALIMUMAB) / IMURAN (AZATHIOPRINE) / NEORAL (CYCLOSPORINE) / RHEUMATREX (METROTREXATE) / CELLCEPT (MYCOPHENOLATE) / TEVA-PREDNISONE (PREDNISONE) / PROGRAF (TACROLIMUS)
54212,232225,218254,2361,VANCOUVER GENERAL HOSPITAL,FECAL MICROBIOTA TRANSPLANTATION
54223,232250,218277,10554,"ARCUTIS BIOTHERAPEUTICS, INC",ROFLUMILAST (ARQ-154)
54225,232248,218280,9051,DECIPHERA PHARMACEUTICALS. LLC,VIMSELTINIB (DCC-3014)
54242,231182,217151,6045,UCB INC,CERTOLIZUMAB PEGOL
54265,232358,218392,7628,MERCK CANADA INC,OLAPARIB (MK-7339) / KEYTRUDA (PEMRBOLIZUMAB) / ETOPOSIDE / CISPLATIN / CARBOPLATIN/TECHNETIUM TC 99M
54271,232368,218402,10446,"ALBERTA HEALTH SERVICES, CROSS CANCER INSTITUTE",OPDIVO / PEMETREXED
54276,226682,212441,6045,UCB INC,CIMZIA (CERTOLIZUMAB PEGOL)
54280,232389,218424,488,ELI LILLY CANADA INC,MIRIKIZUMAB (LY3074828)
54311,232469,218508,4361,UNIVERSITY HEALTH NETWORK,"DAROLUTAMIDE (BAY 1841788, ODM-201)"
54315,232484,218523,9633,BIOVERATIV THERAPEUTICS INC,BIVV001 (RECOMBINANT HUMAN COAGULATION FACTOR VIIIFC VON WILLEBRAND FACTOR XTEN FUSION PROTIEN)
54323,232514,218553,12745,"SUN PHARMACEUTICAL INDUSTRIES, INC.",DEURUXOLITINIB (CTP-543)
54329,232521,218564,3601,ASTRAZENECA CANADA INC,IMFINZI (DURVALUMAB) / CARBOPLATIN / PACLITAXEL / CISPLATIN / GEMCITABINE / PEMETREXED DISODIUM / REMICADE (INFLIXIMAB) / MYCOPHENOLATE
54334,232526,218569,28,HOFFMANN-LA ROCHE LIMITED,ENTRECTINIB
54340,232553,218599,647,UNIVERSITY OF SASKATCHEWAN,ESTRADIOL
54341,232554,218600,6098,INCYTE CORPORATION,ITACITINIB (INCB039110)
54356,232596,218646,32,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,BI 456906
54368,232629,218680,10510,DR SUDEEP SHIVAKUMAR,ACETYLSALICYLIC ACID
54372,232648,218699,9125,IONIS PHARMACEUTICALS INC,ISIS 702843 (IONIS-TMPRSS6-LRX)
54373,232649,218700,9556,PRINCESS MARGARET PHASE I CONSORTIUM,ANETUMAB RAVTANSINE / OPDIVO (NIVOLUMAB) / YERVOY (IPILIMUMAB)
54376,232653,218704,8381,TAKEDA DEVELOPMENT CENTER AMERICAS INC,SOTICLESTAT (TAK-935)
54381,232660,218711,10513,"GALMED RESEARCH AND DEVELOPMENT, LTD.",ARAMCHOL
54383,232663,218714,4544,ALEXION PHARMACEUTICALS INC,SOLIRIS
54390,232688,218743,10034,"SIERRA ONCOLOGY, INC",MOMELOTINIB (MMB) / DANAZOL
54391,232689,218744,9125,IONIS PHARMACEUTICALS INC,EPLONTERSEN (ION-682884) / INOTERSEN (ISIS 420915)
54404,232728,218781,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",DURVALUMAB / CFI-400945
54405,232731,218784,8933,CROMA-PHARMA,BONT/A-DP (BOTULINUM TOXIN TYPE A)
54409,232738,218791,8975,ALDEYRA THERAPEUTICS INC,REPROXALAP (ADX-102)
54416,232750,218803,9632,IPSEN BIOPHARMACEUTICALS CANADA INC,DYSPORT (ABOBOTULINUMTOX A)
54420,232757,218812,8144,ABBVIE CORPORATION,UPADACITINIB (ABT-494)
54422,232781,218835,3545,LONDON HEALTH SCIENCES CENTRE,DEXMEDETOMIDINE
54424,232783,218837,1403,JEWISH GENERAL HOSPITAL,DAROLUTAMIDE
54431,232791,218845,10522,"EMD SERONO RESEARCH & DEVELOPMENT INSTITUTE, INC",EVOBRUTINIB (M2951)
54433,232795,218849,10522,"EMD SERONO RESEARCH & DEVELOPMENT INSTITUTE, INC",EVOBRUTINIB (M2951)
54437,232819,218886,4544,ALEXION PHARMACEUTICALS INC,SOLIRIS
54452,232842,218910,8129,ST. JOSEPH'S HEALTHCARE HAMILTON,HYPERPOLARIZED XENON-129
54455,232849,218918,4091,GLAXOSMITHKLINE INC,RECOMBINANT RSV GLYOPROTEIN F ANTIGEN (RSVPREF3)
54460,232866,218937,4848,BRISTOL-MYERS SQUIBB CANADA,"OPDIVO, TECHNETIUM 99 M"
54464,232871,218942,9151,ZOGENIX INTERNATIONAL LIMITED,FENFLURAMINE (ZX008)
54465,232879,218951,10155,PFIZER CANADA ULC,PF-06650833 / PF-06700841 / PF-06826647
54467,232894,218965,158,AMGEN CANADA INC,AMG 160 / PEMBROLIZUMAB / 18F-FLUORODEOXYGLUCOSE / 68GA-PSMA-11
54474,232915,218986,4332,UNIVERSITY OF CALGARY,ACETYLSALICYLIC ACID
54483,232936,219008,156,GENZYME CORPORATION,FITUSIRAN (SAR439774)
54484,232937,219009,8644,DR DAREN HEYLAND,VITAMIN C
54487,232947,219019,4543,CHILDRENS ONCOLOGY GROUP,SELUMETINIB
54490,232954,219026,8085,ASTRAZENECA AB,AZD8154
54492,232957,219029,4544,ALEXION PHARMACEUTICALS INC,STRENSIQ [ASFOTASE ALFA(INN)]
54498,232963,219035,7628,MERCK CANADA INC,GEFAPIXANT (MK-7264)
54502,232993,219065,4543,CHILDRENS ONCOLOGY GROUP,BESPONSA
54507,233004,219076,4877,EISAI INC,LENVATINIB (E7080) / EVEROLIMUS
54509,233006,219078,6763,GILEAD SCIENCES CANADA INC,FILGOTINIB
54510,233007,219079,6763,GILEAD SCIENCES CANADA INC,FILGOTINIB
54512,233021,219093,11452,PARTNER THERAPEUTICS,MCLA-128
54519,233045,219116,28,HOFFMANN-LA ROCHE LIMITED,INAVOLISIB (GDC-0077)/ PALBOCICLIB / FULVESTRANT
54522,233051,219123,7653,VERTEX PHARMACEUTICALS (CANADA) INCORPORATED,LUMACAFTOR-IVACAFTOR
54528,233103,219178,8234,PRINCESS MARGARET CANCER CENTRE,TALAZOPARIB
54532,233132,219207,7679,SUNNYBROOK RESEARCH INSTITUTE,HYPERPOLARIZED PYRUVATE (13C)
54537,233146,219223,488,ELI LILLY CANADA INC,LY3295668 / TOPOTECAN / CYCLOPHOSPHAMIDE
54539,233148,219225,4332,UNIVERSITY OF CALGARY,IBUPROFEN / NIFEDIPINE
54541,233155,219232,2932,NOVARTIS PHARMACEUTICALS CANADA INC,CAPMATINIB (INC280) / NAZARTINIB (EGF816)
54546,233014,219086,9196,ABBVIE INC,NAVITOCLAX (ABT-263)
54547,233172,219252,6554,CSL BEHRING GMBH,PRIVIGEN (IMMUNOGLOBULIN [HUMAN]; IGPRO10)
54548,233176,219256,9422,JAZZ PHARMACEUTICALS IRELAND LIMITED,JZP-458
54549,233179,219259,10155,PFIZER CANADA ULC,MARSTACIMAB
54556,233152,219229,2932,NOVARTIS PHARMACEUTICALS CANADA INC,TROPIFEXOR (LJN452) / LICOGLIFLOZIN (LIK066)
54559,233198,219279,4091,GLAXOSMITHKLINE INC,MEPOLIZUMAB (SB240563)
54560,233200,219281,10531,"APPLIED THERAPEUTICS, INC.",AT-001
54562,233202,219284,10522,"EMD SERONO RESEARCH & DEVELOPMENT INSTITUTE, INC","M6223, ANTI-TIGIT, MSB0011570C / BINTRAFUSP ALFA"
54566,233224,219306,10532,"1GLOBE HEALTH INSTITUTE",NAPABUCASIN (GB201)
54570,233230,219312,4332,UNIVERSITY OF CALGARY,FECAL FILTRATE
54579,231701,217706,1954,BAYER INC,BAY 2433334
54582,233264,219345,3545,LONDON HEALTH SCIENCES CENTRE,FECAL TRANSPLANTATION (FECAL MICROBIOTA THERAPY)
54584,233268,219349,10418,"IMAGINAB, INC.","89ZR-DF-IAB22M2C"
54586,233275,219356,7263,OTTAWA HOSPITAL RESEARCH INSTITUTE,ALLOGENEIC UMBILICAL CORD TISSUE-DERIVED MESENCHYMAL STROMAL CELLS
54588,233279,219360,12249,ONCOVERITY INC,CUSATUZUMAB (OV-1001) / VENCLYXTO (VENETOCLAX) / VIDAZA (AZACITIDINE)
54596,233291,219372,10536,NEURALY INC,NLY01 (PEG-EXENATIDE)
54600,233308,219390,2445,MCMASTER UNIVERSITY,VAXIGRIP / VAXIGRIP TETRA
54611,231025,216998,6170,MEDICINOVA INC,"IBUDILAST (MN-166, AV411)"
54618,233366,219453,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",RITUXIMAB/ GEMCITABINE/ CISPLATIN/ VENETOCLAX/ GLOFITAMAB/ TAFASITAMAB
54619,233367,219454,8381,TAKEDA DEVELOPMENT CENTER AMERICAS INC,MOBOCERTINIB (TAK-788) / CARBOPLATIN / CISPLATIN / PEMETREXED
54623,233379,219468,8209,DR MAGDY SELIM,ATORVASTATIN / FLUVASTATIN / LOVASTATIN / PRAVASTATIN / ROSUVASTATIN / SIMVASTATIN
54624,233384,219473,9125,IONIS PHARMACEUTICALS INC,EPLONTERSEN (ION-682884)
54626,233388,219477,6048,SANOFI-AVENTIS CANADA INC,SAR440340 (REGN3500)
54629,233395,219485,6899,ALNYLAM PHARMACEUTICALS INC,VUTRISIRAN (ALN-TTRSC02)
54633,233408,219498,6048,SANOFI-AVENTIS CANADA INC,DUPILUMAB (SAR231893; REGN668)
54634,233406,219497,6098,INCYTE CORPORATION,PEMIGATINIB (INCB054828) / PEMBROLIZUMAB / GEMCITABINE / CARBOPLATIN
54635,233410,219500,7516,JANSSEN INC,TREMFYA (GUSELKUMAB)
54636,233412,219502,10532,"1GLOBE HEALTH INSTITUTE",AMCASERTIB (GH509)
54637,233413,219503,6048,SANOFI-AVENTIS CANADA INC,DUPILUMAB (SAR231893; REGN668)
54638,233415,219505,6348,BAYER HEALTHCARE LLC,AZELASTINE
54645,233422,219512,7628,MERCK CANADA INC,PEMBROLIZUMAB / LENVATINIB
54657,233452,219544,2932,NOVARTIS PHARMACEUTICALS CANADA INC,RUXOLITINIB (INC424)
54660,233471,219567,13032,CROSS CANCER INSTITUTE - CANCER CARE ALBERTA,PREDNISONE / DEXAMETHASONE
54662,233474,219570,7628,MERCK CANADA INC,DORAVIRINE-ISLATRAVIR (MK-8591A)
54664,233479,219573,7628,MERCK CANADA INC,DORAVIRINE-ISLATRAVIR (MK-8591A)
54677,233499,219594,3772,CHX TECHNOLOGIES INC,CHLORHEXIDINE ACETATE
54678,233451,219543,2932,NOVARTIS PHARMACEUTICALS CANADA INC,MBG453 / VENETOCLAX
54680,233460,219556,10074,ADVICENNE,ADV7103 (POTASSIUM CITRATE-POTASSIUM BICARBONATE)
54681,233515,219610,7516,JANSSEN INC,SELEXIPAG/ BOSENTAN
54690,233550,219647,28,HOFFMANN-LA ROCHE LIMITED,RO7296682 / TECHNELITE / ULTRA-TECHNEKOW / 18F-FLUORODEOXYGLUCOSEGLUCOVISION /
54691,233552,219649,8234,PRINCESS MARGARET CANCER CENTRE,DURVALUMAB / TREMELIMUMAB
54698,229755,215654,6045,UCB INC,ROZANOLIXIZUMAB (UCB7665)
54710,233594,219694,793,GENENTECH INC,XMAB24306 (RO7310729) / ATEZOLIZUMAB (RO5541267)
54711,233597,219697,3155,CHIESI FARMACEUTICI S.P.A.,LAMZEDE®
54724,233633,219734,6740,PTC THERAPEUTICS INC,DEFLAZACORT
